Gender,Age,Married,Number_of_Dependents,City,avg_age,avg_monthly_charge,avg_total_charge
Male,45,No,0,Lakewood,45.0000,44.35,81.25
Male,40,No,0,"Rancho Cordova",40.0000,66.25,546.45
Male,78,No,0,Newman,78.0000,91,3180.5
Male,76,Yes,0,Woodland,76.0000,104.35,6578.55
Female,61,Yes,1,Weed,61.0000,85,5607.75
Male,61,No,0,"San Diego",61.0000,51.974999999999994,271.3
Male,31,No,0,Oceanside,31.0000,94.9,4422.95
Female,63,Yes,0,"La Palma",63.0000,115.15,8349.7
Female,41,No,0,Escondido,41.0000,100.15,6413.65
Female,65,No,0,Caruthers,65.0000,20.2,735.9
Male,22,No,0,Weimar,22.0000,53.5,53.5
Female,20,No,0,Yucaipa,20.0000,95.3,5817.7
Male,46,No,0,Weaverville,46.0000,49.275000000000006,1357.325
Female,74,Yes,0,Manchester,74.0000,114.85,8317.95
Male,25,Yes,0,Corcoran,25.0000,69.65,3442.15
Male,40,No,1,"Big Bear City",40.0000,49.35,219.65
Female,40,No,0,Brea,40.0000,20,61.7
Male,67,Yes,0,"San Rafael",67.0000,80.45,583.45
Female,77,Yes,0,Dinuba,77.0000,70.15,916.75
Male,57,Yes,3,Grenada,57.0000,20.5,1177.95
Female,30,Yes,0,Lucerne,30.0000,90.1,6310.9
Male,66,Yes,0,"Santa Ana",66.0000,94.2,2884.1499999999996
Female,37,Yes,3,Anaheim,37.0000,85.1,4657.95
Female,25,Yes,1,Oceanside,25.0000,50.7,3088.75
Male,41,Yes,3,"Chino Hills",41.0000,-7,2924.05
Male,43,Yes,0,Gualala,43.0000,110.15,6448.05
Female,67,No,0,"San Jose",67.0000,34.7,329.8
Male,42,No,2,Woodland,42.0000,20.4,42.9
Female,58,Yes,1,Topanga,58.0000,19.8,1119.9
Male,29,Yes,0,Salinas,29.0000,108.4,7719.5
Male,79,No,0,"Redondo Beach",79.0000,74.7,74.7
Male,74,Yes,0,"San Francisco",74.0000,19.35,847.25
Male,24,No,0,"Mountain View",24.0000,19.75,208.25
Male,52,No,0,Redding,52.0000,19.85,1434.1
Male,32,No,0,Tecate,32.0000,54.8,3465.7
Male,44,Yes,0,"Santa Fe Springs",44.0000,-1,2391.8
Male,43,No,0,Sebastopol,43.0000,89.6,1633
Male,62,No,0,Dublin,62.0000,54.45,1127.35
Female,45,Yes,0,"California City",45.0000,94.6,5948.7
Female,53,Yes,1,Yreka,53.0000,39.2,849.9
Male,79,Yes,0,Milford,79.0000,102.6,4009.2
Male,31,No,0,Saratoga,31.0000,20.25,109.8
Female,79,No,0,Lakewood,79.0000,98.25,560.6
Male,32,No,0,"Santa Clarita",32.0000,70.3,70.3
Male,19,Yes,0,Stockton,19.0000,56.8,1074.65
Female,33,No,0,"Mammoth Lakes",33.0000,53.8,651.55
Male,79,No,0,Vista,79.0000,64.55,4250.1
Male,76,No,0,"Mi Wuk Village",76.0000,101.4,6841.05
Female,19,No,0,"Elk Creek",19.0000,75.45,3545.1
Female,68,No,0,Likely,68.0000,72.1,3886.05
Female,67,Yes,0,"Catheys Valley",67.0000,98.1,1060.2
Female,30,No,0,Redlands,30.0000,84.75,2613.4
Female,19,No,0,"Mc Farland",19.0000,64.05,733.95
Female,72,No,0,Exeter,72.0000,55.8,2109.35
Male,65,Yes,1,Stockton,65.0000,75.2,775.3
Male,33,No,0,Miranda,33.0000,92.5,452.7
Male,31,No,0,Salinas,31.0000,19.75,19.75
Female,50,Yes,3,"North Fork",50.0000,-4,395.6
Male,58,Yes,3,Bodega,58.0000,19.65,169.75
Male,37,No,0,Biggs,37.0000,74.3,74.3
Female,72,No,0,Somis,72.0000,111.65,7943.45
Male,39,Yes,2,"Canoga Park",39.0000,91,531
Male,76,Yes,0,Redding,76.0000,101.85,4086.3
Female,20,Yes,0,"Sunset Beach",20.0000,73.65,1642.75
Male,36,No,0,Murrieta,36.0000,95,2852.4
Female,24,No,0,Clovis,24.0000,76,2215.25
Male,21,Yes,0,Glenn,21.0000,44.3,2666.75
Male,74,Yes,0,Murphys,74.0000,83.75,3273.55
Female,66,Yes,0,Roseville,66.0000,97.8,5458.8
Female,64,Yes,0,Woody,64.0000,20.65,20.65
Male,40,Yes,2,"Woodland Hills",40.0000,44.8,169.65
Female,62,No,1,"San Bernardino",62.0000,25,1498.35
Male,41,No,0,Anaheim,41.0000,72.475,777.75
Female,22,No,0,Orinda,22.0000,47.85,1886.4
Female,45,Yes,0,"San Dimas",45.0000,19.55,658.95
Female,36,Yes,0,Northridge,36.0000,35.1,68.75
Male,44,No,0,"San Juan Bautista",44.0000,44.55,174.3
Female,26,No,0,"La Mesa",26.0000,90.65,2989.6
Female,52,No,1,"La Quinta",52.0000,20.4,84.75
Female,26,Yes,1,"San Diego",26.0000,73.6,2316.85
Female,69,Yes,0,Benton,69.0000,110.8,7882.25
Male,51,No,0,"San Clemente",51.0000,70.2,760.05
Male,66,Yes,0,"Thousand Oaks",66.0000,86.8,1975.85
Female,20,No,0,Ventura,20.0000,98.15,567.45
Female,76,Yes,0,Riverside,76.0000,69.55,69.55
Male,24,No,0,"La Mirada",24.0000,95.7,1451.1
Male,62,Yes,0,Torrance,62.0000,25.75,1864.2
Female,38,Yes,3,"Temple City",38.0000,24.3,821.6
Male,46,Yes,0,Torrance,46.0000,54.9,2614.1
Male,60,No,0,"Dana Point",60.0000,79.5,79.5
Female,77,No,0,"Culver City",77.0000,75.45,158.4
Female,20,Yes,2,"San Juan Bautista",20.0000,35.725,1637.75
Male,74,No,0,"Desert Hot Springs",74.0000,54.6,1803.7
Male,30,No,0,Tehachapi,30.0000,99.25,3777.15
Male,80,Yes,0,Artesia,80.0000,104.35,6339.45
Male,34,Yes,1,Blocksburg,34.0000,55.1,1466.1
Female,23,Yes,3,"Ben Lomond",23.0000,20,200
Male,26,Yes,0,"Santa Maria",26.0000,101,7085.5
Male,36,Yes,0,"Death Valley",36.0000,109.45,6572.85
Female,74,Yes,0,"Los Olivos",74.0000,64.2,2106.3
Female,26,Yes,0,Blythe,26.0000,76.1,2093.4
Female,60,No,0,"Santa Margarita",60.0000,20.6,1093
Female,55,Yes,0,"Rio Dell",55.0000,93.7,6585.35
Male,38,Yes,1,Irvine,38.0000,103.2,5873.75
Male,46,Yes,0,"March Air Reserve Base",46.0000,94.1,5638.3
Male,59,Yes,2,"Oak Run",59.0000,30.2,469.65
Female,21,Yes,0,"San Diego",21.0000,80.27,2445.01
Female,29,No,1,"Cathedral City",29.0000,24.7,24.7
Male,29,Yes,3,"Lemon Cove",29.0000,63.7,2763.35
Female,58,No,0,"Palo Alto",58.0000,19.95,19.95
Female,70,No,0,"Los Angeles",70.0000,84.05,186.05
Male,19,Yes,0,"Suisun City",19.0000,20.7,1492.1
Male,28,Yes,0,"San Diego",28.0000,75.4,3865.45
Female,33,Yes,2,"Woodland Hills",33.0000,53.45,3053
Male,48,No,0,Calexico,48.0000,19.5,128.6
Male,51,No,0,Glendale,51.0000,94.8,4535.85
Female,22,No,0,"Huntington Beach",22.0000,105.05,6744.25
Female,26,Yes,2,Pomona,26.0000,23.3,1623.15
Male,45,No,0,"March Air Reserve Base",45.0000,24.15,1498.85
Male,21,No,0,Bakersfield,21.0000,24.05,24.05
Male,43,No,0,Dixon,43.0000,70.2,237.95
Female,26,Yes,0,Escondido,26.0000,99.5,3762
Female,30,No,0,Landers,30.0000,21.15,1419.4
Male,65,Yes,0,"San Miguel",65.0000,91.05,4370.75
Female,25,Yes,0,Graton,25.0000,69,506.9
Male,61,Yes,0,Lamont,61.0000,73.45,2661.1
Male,30,No,0,Bayside,30.0000,100.1,4378.35
Female,23,Yes,0,"San Ysidro",23.0000,45.4,1593.1
Female,55,Yes,2,"San Jose",55.0000,61.35,3874.1
Female,57,Yes,0,"Kings Beach",57.0000,65.5,3801.3
Female,34,No,0,Vallejo,34.0000,50.6,1073.3
Male,61,No,1,Escondido,61.0000,70.45,70.45
Male,45,Yes,0,"Hawaiian Gardens",45.0000,30.4,1621.35
Male,48,No,0,"San Diego",48.0000,93.225,3312.7999999999997
Female,52,Yes,1,Downey,52.0000,20.1,100.35
Female,63,No,0,"Cedar Glen",63.0000,19.75,989.05
Male,44,No,0,Brea,44.0000,19.3,259.65
Male,36,No,0,"San Anselmo",36.0000,24.75,66.95
Female,47,No,0,"North Highlands",47.0000,20.35,20.35
Male,48,No,1,Tecate,48.0000,19.7,509.3
Male,36,Yes,3,Compton,36.0000,109.3,7782.85
Male,57,Yes,0,Meridian,57.0000,44.6,641.25
Male,20,No,0,Meridian,20.0000,101.4,3143.65
Female,32,Yes,0,Encino,32.0000,96.55,1901.65
Female,54,No,0,"Pope Valley",54.0000,43.8,540.95
Male,62,No,3,"Little River",62.0000,40.25,1564.05
Male,47,No,0,Lakewood,47.0000,30.5,208.7
Male,54,Yes,2,Bakersfield,54.0000,19.8,1414.65
Male,32,No,0,Tuolumne,32.0000,49,49
Female,46,No,0,Berkeley,46.0000,73.225,552.8
Female,32,No,0,"North Fork",32.0000,77.15,77.15
Male,47,Yes,0,Graton,47.0000,76.1,4818.8
Female,24,No,0,"Mount Laguna",24.0000,100.15,1164.3
Male,25,No,0,Westwood,25.0000,81,340.85
Male,68,Yes,0,"Chula Vista",68.0000,107.5,7713.55
Male,42,No,0,"Point Arena",42.0000,19.55,1240.15
Female,34,No,0,"Mission Viejo",34.0000,70.15,70.15
Female,35,Yes,0,"San Francisco",35.0000,20.85,72
Female,19,Yes,0,Jamul,19.0000,101.75,7069.3
Female,21,Yes,0,Auburn,21.0000,49.65,2553.35
Male,55,Yes,3,Termo,55.0000,50.9,225.6
Male,48,Yes,2,"Sun City",48.0000,19.4,1284.2
Female,40,Yes,3,Kernville,40.0000,111.75,7511.3
Female,49,Yes,0,Richmond,49.0000,23.65,1416.75
Male,71,Yes,0,Fairfield,71.0000,100.05,6871.9
Male,71,Yes,0,"San Jose",71.0000,60.05,3229.65
Female,68,No,0,"Tahoe Vista",68.0000,69.6,69.6
Male,26,Yes,0,Orosi,26.0000,48.55,201
Male,34,No,0,"Seal Beach",34.0000,84.3,5289.05
Female,61,Yes,0,Wasco,61.0000,46.1,130.15
Male,73,No,0,Artesia,73.0000,56.45,3985.35
Male,59,No,0,Anaheim,59.0000,19.65,38.8
Male,35,No,0,"West Sacramento",35.0000,79.5,2180.55
Male,68,No,0,Chualar,68.0000,85.05,746.5
Female,26,Yes,2,"Menlo Park",26.0000,20.25,717.95
Male,22,No,0,Bloomington,22.0000,94.25,669
Male,45,Yes,0,Fresno,45.0000,76.15,4929.55
Male,25,Yes,1,Kerman,25.0000,19.45,600.25
Male,49,No,0,Burbank,49.0000,108,5760.65
Female,22,No,0,"Newport Beach",22.0000,19.9,19.9
Female,70,No,2,Pasadena,70.0000,74.45,1145.7
Male,57,Yes,0,Temecula,57.0000,100.2,420.2
Female,65,Yes,0,"Simi Valley",65.0000,84.95,2169.75
Female,45,Yes,3,Anza,45.0000,88.85,929.45
Male,58,Yes,0,"Newport Coast",58.0000,111.3,7482.1
Male,71,No,0,Escondido,71.0000,95.35,898.35
Male,39,Yes,3,Eureka,39.0000,76.95,4543.95
Male,50,No,0,Coleville,50.0000,24.8,1600.95
Male,43,Yes,3,Oroville,43.0000,104.9,7559.55
Female,79,Yes,0,"Sheep Ranch",79.0000,98.1,2510.7
Female,44,Yes,0,Dunnigan,44.0000,19.75,145
Male,32,No,0,"Santa Rosa",32.0000,20.45,20.45
Female,58,Yes,0,"Long Beach",58.0000,100.05,4834
Female,32,No,0,"Forest Ranch",32.0000,81.3,3190.65
Male,46,No,0,Buttonwillow,46.0000,25.15,25.15
Female,53,No,0,Newman,53.0000,91.1,455.3
Female,35,No,0,Stockton,35.0000,44.75,44.75
Female,33,Yes,2,Traver,33.0000,88.8,3340.55
Female,73,No,0,Gardena,73.0000,110.5,6139.5
Female,29,No,0,Mcarthur,29.0000,19.9,173.15
Female,26,No,0,Blocksburg,26.0000,80.3,324.2
Female,73,No,0,Richmond,73.0000,99.65,6951.15
Male,80,Yes,0,"Big Pine",80.0000,98.9,5780.7
Male,62,No,0,Oakland,62.0000,19.65,978
Male,76,Yes,0,Novato,76.0000,89.45,2807.65
Male,22,No,0,Anderson,22.0000,20.3,20.3
Male,22,No,0,Irvine,22.0000,55.7,335.65
Male,49,No,0,"Hawaiian Gardens",49.0000,66.15,3199
Female,60,No,0,Weimar,60.0000,58.2,469.25
Female,65,No,0,Woodlake,65.0000,20.05,417
Male,37,Yes,0,Byron,37.0000,84.45,2467.1
Male,24,Yes,1,Visalia,24.0000,33.6,2117.2
Female,69,No,0,"San Diego",69.0000,81,1496.825
Female,36,Yes,0,"Rancho Cucamonga",36.0000,89.1,2368.4
Male,73,No,0,Olancha,73.0000,79.55,718.55
Male,28,No,0,"San Jose",28.0000,85.35,758.6
Female,32,Yes,0,"San Mateo",32.0000,108.05,7118.9
Male,79,No,0,"Shingle Springs",79.0000,101.45,2948.6
Female,23,No,0,Hercules,23.0000,-8,25.75
Female,47,No,0,"Los Angeles",47.0000,79.55,958.25
Female,34,Yes,1,Ione,34.0000,100.9,5448.6
Male,40,No,0,"Corona Del Mar",40.0000,73.85,926.25
Male,19,Yes,0,Downey,19.0000,25.05,1629.2
Male,51,No,0,Fulton,51.0000,105.35,3540.65
Male,49,No,0,Oakland,49.0000,20.75,20.75
Male,40,Yes,1,Lookout,40.0000,53.65,1939.35
Male,38,No,0,"San Mateo",38.0000,51.65,524.5
Female,36,No,0,"Sun Valley",36.0000,71.1,213.35
Female,30,No,0,Creston,30.0000,25.7,25.7
Male,48,Yes,0,Raymond,48.0000,86.1,3551.65
Female,24,No,2,Orleans,24.0000,20.05,163.6
Female,68,Yes,3,Fallbrook,68.0000,46,181.6
Male,64,Yes,3,Tomales,64.0000,19.6,1387.45
Male,36,No,0,Sunnyvale,36.0000,93.85,1625.65
Female,28,Yes,1,Mccloud,28.0000,48.95,273.25
Male,65,No,0,Sloughhouse,65.0000,94,181.7
Male,30,No,0,"San Diego",30.0000,87.38333333333333,2558.8
Male,31,No,3,Inverness,31.0000,54.85,2191.7
Male,52,Yes,2,"El Cajon",52.0000,56.9,2560.1
Male,26,Yes,0,Vallejo,26.0000,90.75,90.75
Female,45,Yes,3,Menifee,45.0000,84.2,5986.55
Female,35,Yes,1,Vallejo,35.0000,19.8,641.35
Female,55,No,0,Corona,55.0000,109.55,3608
Female,44,No,0,"Pacific Grove",44.0000,20.5,104.3
Female,28,No,0,"Marina Del Rey",28.0000,45.25,85.5
Female,29,No,0,Hemet,29.0000,80.55,184.1
Female,79,No,0,"La Jolla",79.0000,82.65,1470.05
Male,39,No,1,Alleghany,39.0000,20.35,122
Male,35,No,0,Lakewood,35.0000,24,226.55
Male,42,No,0,Manteca,42.0000,50.15,50.15
Female,40,No,0,"Harbor City",40.0000,56.3,2364
Female,22,No,0,Fresno,22.0000,99.9,6137
Male,37,Yes,0,"Long Beach",37.0000,20.15,419.9
Female,32,No,0,"Rancho Santa Fe",32.0000,103.7,4730.6
Male,41,No,0,"Paso Robles",41.0000,74.2,4805.65
Female,74,No,0,Somis,74.0000,-8,908.55
Male,54,No,0,Greenview,54.0000,95.2,930.4
Female,40,No,0,"Amador City",40.0000,77.65,714.15
Male,60,No,0,Oceanside,60.0000,89.2,3251.3
Male,74,No,0,"Palo Cedro",74.0000,74.7,165.4
Male,67,Yes,0,Glenhaven,67.0000,43.35,371.4
Male,25,Yes,0,"San Jose",25.0000,29.1,688
Female,46,No,0,"Long Beach",46.0000,53.1,1901.25
Male,60,Yes,0,Orange,60.0000,111.3,7567.2
Female,65,Yes,0,Temecula,65.0000,83.05,1258.3
Male,56,No,1,Wilmington,56.0000,61.9,619
Female,20,No,0,Ahwahnee,20.0000,78.05,78.05
Male,75,Yes,0,"Soda Springs",75.0000,39.1,971.3
Male,39,No,0,"Los Molinos",39.0000,36,780.15
Female,52,No,0,"Costa Mesa",52.0000,58.95,601.6
Female,75,No,0,Pioneertown,75.0000,104.95,5222.35
Male,39,No,0,Winton,39.0000,19.45,270.2
Female,49,Yes,1,Dublin,49.0000,110.3,6997.3
Male,60,No,0,Bakersfield,60.0000,80.35,253.8
Male,19,No,1,"Mount Hamilton",19.0000,85.45,6028.95
Female,49,No,0,Fremont,49.0000,83.4,83.4
Male,28,No,0,"San Gabriel",28.0000,20.5,76.95
Male,61,Yes,0,"Rancho Cucamonga",61.0000,60.45,3184.25
Female,56,Yes,0,"Palos Verdes Peninsula",56.0000,19.95,927.1
Male,30,Yes,2,Redding,30.0000,80.3,4896.35
Male,29,Yes,0,"Los Banos",29.0000,108.55,7616
Female,67,Yes,0,Bonsall,67.0000,69.35,341.6
Female,25,Yes,3,Irvine,25.0000,25.3,1748.55
Male,48,No,0,Riverside,48.0000,100.3,4222.95
Female,48,No,0,Lebec,48.0000,74.75,238.1
Male,28,No,0,"Mt Baldy",28.0000,54.95,1348.5
Male,57,No,2,Ventura,57.0000,20.55,1357.1
Female,42,No,0,Traver,42.0000,19.8,475.2
Female,45,Yes,0,"San Diego",45.0000,99.75,5608.4
Male,79,Yes,0,"White Water",79.0000,105.1,5376.4
Female,47,Yes,2,"Los Angeles",47.0000,25.1,611.45
Female,56,Yes,0,"Sequoia National Park",56.0000,26.8,733.55
Female,33,No,0,Camptonville,33.0000,101.35,3334.9
Female,21,No,0,"Los Angeles",21.0000,69.16666666666667,576.3000000000001
Female,74,Yes,3,"Live Oak",74.0000,88.45,2130.55
Male,22,No,0,Orick,22.0000,54.55,1362.85
Female,56,Yes,0,Chilcoot,56.0000,20.05,923.1
Male,46,No,3,"Hat Creek",46.0000,20.05,20.05
Male,68,No,0,Gasquet,68.0000,70.25,331.9
Female,36,No,0,Sacramento,36.0000,19.4,1023.95
Male,52,No,0,"Huntington Beach",52.0000,45.55,597
Female,64,Yes,1,Hayward,64.0000,19.9,543
Female,25,No,1,"Buena Park",25.0000,19.45,921.3
Female,51,No,0,"Rancho Mirage",51.0000,95.05,1679.4
Female,26,Yes,1,"Santa Cruz",26.0000,71.45,5025.85
Female,43,Yes,2,Bakersfield,43.0000,95.25,3314.15
Male,80,Yes,0,"El Cerrito",80.0000,29.8,220.45
Male,64,Yes,0,"Sequoia National Park",64.0000,81.4,3775.85
Male,53,No,0,"San Marino",53.0000,45,865.85
Male,42,No,0,Fairfax,42.0000,19.8,572.2
Male,37,Yes,1,Jamestown,37.0000,103.9,6449.15
Male,46,No,0,Altadena,46.0000,-8,199.75
Female,22,No,0,"Los Angeles",22.0000,94.55000000000001,2036.975
Female,52,No,0,Kirkwood,52.0000,19.9,57.4
Male,23,No,0,Caspar,23.0000,45.05,45.05
Female,60,No,0,Gerber,60.0000,45.9,693.45
Male,30,No,0,Martinez,30.0000,108.05,7532.15
Male,40,Yes,0,"Rough And Ready",40.0000,84.1,4348.65
Female,60,No,0,"Rancho Mirage",60.0000,20.65,38.7
Male,77,Yes,0,"San Diego",77.0000,93.15,2231.05
Male,39,No,0,"San Diego",39.0000,88.375,3844.7
Male,27,No,0,Hopland,27.0000,46.05,80.35
Male,21,No,0,"San Diego",21.0000,49.7,1218.25
Male,78,Yes,0,Westport,78.0000,99.8,4259.3
Female,49,Yes,0,Fallbrook,49.0000,87.25,1258.6
Female,57,Yes,0,Sheridan,57.0000,68.3,4378.8
Male,38,Yes,0,Torrance,38.0000,19.4,1363.25
Female,29,No,0,"Tahoe Vista",29.0000,56.15,1439.35
Male,79,No,0,Descanso,79.0000,73,2471.25
Male,20,No,1,Eureka,20.0000,59.55,59.55
Female,62,No,0,Platina,62.0000,68.65,68.65
Male,74,No,0,"Santa Rosa",74.0000,89.55,3856.75
Female,69,Yes,0,Vallejo,69.0000,95.85,5016.25
Female,50,No,0,"Rio Oso",50.0000,65.375,536.775
Female,67,No,0,"Mc Kittrick",67.0000,85.8,1727.5
Male,33,No,0,"Loma Mar",33.0000,19.15,124.4
Male,47,No,3,"San Leandro",47.0000,24.7,24.7
Female,52,No,0,"San Diego",52.0000,89.65,5308.7
Female,74,No,0,Anaheim,74.0000,89.2,346.2
Female,57,No,0,"Dana Point",57.0000,19.55,19.55
Male,24,No,0,Vernalis,24.0000,80.5,80.5
Female,50,Yes,2,Escondido,50.0000,83.65,5733.4
Male,49,No,0,Modesto,49.0000,79.25,79.25
Female,54,No,0,"San Diego",54.0000,60.31666666666666,730.5500000000001
Female,41,No,0,"Sutter Creek",41.0000,89.3,4016.85
Female,64,Yes,0,Temecula,64.0000,84.85,3303.05
Female,38,No,0,Herlong,38.0000,105.1,3634.8
Female,49,No,0,Cerritos,49.0000,85.95,1215.65
Female,64,No,0,"Shaver Lake",64.0000,20.25,20.25
Female,36,Yes,1,"Camp Nelson",36.0000,40.9,1383.6
Male,63,Yes,2,Sacramento,63.0000,19.9,666
Male,75,Yes,0,Temecula,75.0000,92.80000000000001,6226.725
Male,69,Yes,0,"Van Nuys",69.0000,74.2,140.1
Female,27,No,0,"San Carlos",27.0000,19.45,227.45
Male,64,Yes,0,Willows,64.0000,75.75,5388.15
Male,68,No,0,Compton,68.0000,104.9,5913.95
Female,61,Yes,0,"Morro Bay",61.0000,70.3,2416.55
Male,47,Yes,3,Tecate,47.0000,86.9,6194.1
Female,50,Yes,0,"Big Bend",50.0000,107.5,6873.75
Female,58,No,3,"Stinson Beach",58.0000,45.2,1841.9
Female,47,Yes,3,Palmdale,47.0000,21.3,1041.8
Male,31,Yes,0,Mckinleyville,31.0000,117.8,8684.8
Female,26,No,0,Salyer,26.0000,79.85,4786.1
Female,20,Yes,3,"San Juan Capistrano",20.0000,19.35,309.25
Female,19,Yes,0,"San Diego",19.0000,34,853
Male,46,Yes,0,Guadalupe,46.0000,80.8,3132.75
Male,31,No,0,Winterhaven,31.0000,69.8,146.65
Female,30,Yes,0,"Santa Ana",30.0000,55.95,1157.05
Male,36,Yes,1,Ranchita,36.0000,101.05,6770.5
Female,73,Yes,0,Vista,73.0000,19.55,1462.05
Male,48,Yes,2,Hemet,48.0000,44.55,44.55
Female,24,Yes,0,Potrero,24.0000,84.05,6052.25
Female,61,Yes,0,"Moss Beach",61.0000,70.4,154.8
Female,21,Yes,0,Duarte,21.0000,20.6,233.9
Female,40,Yes,2,Fullerton,40.0000,24.95,1468.9
Female,41,No,0,Pleasanton,41.0000,34.85,1267.2
Male,42,No,0,"Stirling City",42.0000,90.6,3358.65
Female,50,Yes,0,"Santa Monica",50.0000,55.9,2184.35
Male,29,No,3,Fontana,29.0000,80.55,1406.65
Male,29,No,0,Reseda,29.0000,84.75,1651.95
Female,36,No,0,Downieville,36.0000,76.65,333.6
Male,46,Yes,1,Lebec,46.0000,69.95,69.95
Female,76,Yes,0,Glendale,76.0000,83.45,3147.15
Male,38,Yes,2,"La Verne",38.0000,19.7,197.54
Male,28,Yes,0,Orland,28.0000,100.55,5514.95
Female,37,No,0,"Chula Vista",37.0000,68.95,2038.7
Male,64,Yes,2,Sonora,64.0000,88.7,6501.35
Female,26,No,0,"Angelus Oaks",26.0000,20.2,140.95
Female,64,Yes,1,Ramona,64.0000,104.05,5566.4
Male,44,Yes,0,"Scott Bar",44.0000,94.65,4312.5
Female,31,No,0,Cypress,31.0000,20.7,112.75
Female,22,Yes,0,Independence,22.0000,94.2,777.3
Female,29,No,0,Riverside,29.0000,65.25,1994.3
Male,76,No,0,Napa,76.0000,59.9,788.35
Male,59,Yes,3,Vallejo,59.0000,110.1,4469.1
Female,71,Yes,0,Murrieta,71.0000,94.05,5483.9
Female,41,Yes,3,Kelseyville,41.0000,103.05,5153.5
Female,53,Yes,3,Carlsbad,53.0000,24.4,36.55
Female,56,No,0,Ballico,56.0000,79.2,3593.8
Female,45,No,3,"Cedar Glen",45.0000,64.8,1166.7
Female,59,No,0,Fallbrook,59.0000,33.45,1175.85
Male,47,No,2,"Buena Park",47.0000,50.6,50.6
Male,28,No,0,Sacramento,28.0000,80.8,332.45
Male,30,No,0,Sacramento,30.0000,85.3,424.15
Female,64,Yes,0,"Los Angeles",64.0000,64.15,4254.1
Male,41,Yes,0,"Apple Valley",41.0000,80.85,1400.85
Female,48,No,0,Topanga,48.0000,20.2,20.2
Male,71,Yes,0,Pioneer,71.0000,78.85,1772.25
Female,69,No,0,Vallejo,69.0000,84.45,4959.15
Male,49,No,0,Fallbrook,49.0000,45.4,518.9
Male,45,No,0,Sacramento,45.0000,20.85,473.9
Female,54,Yes,2,Pasadena,54.0000,50.9,2333.85
Female,64,No,0,"Los Gatos",64.0000,85.3,781.4
Male,60,Yes,0,Hinkley,60.0000,80.35,307.4
Male,60,No,0,"Mad River",60.0000,85.95,2107.15
Female,42,Yes,0,"Mountain View",42.0000,25.95,1801.9
Male,29,Yes,0,"Los Angeles",29.0000,18.8,18.8
Female,41,No,0,"San Francisco",41.0000,95.6,575.4
Female,53,No,0,"Los Altos",53.0000,51.4,96.8
Female,28,No,0,Fresno,28.0000,28.75,2158.05
Female,39,Yes,3,Bradley,39.0000,69.45,477.05
Female,34,No,0,Millbrae,34.0000,78.75,995.35
Female,47,No,0,Posey,47.0000,94.7,5468.95
Female,74,Yes,0,"Granite Bay",74.0000,91.95,3301.05
Female,61,No,0,Coachella,61.0000,90.05,5965.95
Female,33,No,0,Doyle,33.0000,54.4,1894.525
Female,57,Yes,0,Berkeley,57.0000,94.4,1607.2
Female,75,No,0,"San Diego",75.0000,74.45,74.45
Female,64,Yes,0,"South Pasadena",64.0000,94,1078.9
Female,27,Yes,0,"La Puente",27.0000,73.55,145.4
Female,52,No,0,"Rough And Ready",52.0000,95.4,293.15
Male,51,No,0,Guadalupe,51.0000,74.8,321.9
Female,38,Yes,0,Winnetka,38.0000,19.75,1375.4
Male,38,Yes,3,Barstow,38.0000,104.9,7732.65
Female,46,No,0,"Myers Flat",46.0000,93.5,2341.55
Male,32,Yes,3,Dulzura,32.0000,74.55,3015.75
Female,44,No,0,Tulare,44.0000,84.7,5991.05
Female,68,Yes,0,"Knights Landing",68.0000,90.85,6470.1
Female,58,No,0,Sierraville,58.0000,69.95,220.45
Male,27,No,0,"Santa Rosa",27.0000,110.05,7430.75
Female,58,No,0,Ontario,58.0000,89.5,573.3
Male,55,No,0,"San Francisco",55.0000,92,6632.75
Female,41,Yes,0,Fullerton,41.0000,86.15,5883.85
Female,74,Yes,0,"Long Beach",74.0000,99.2,4062.2
Female,20,Yes,1,"Browns Valley",20.0000,24.9,467.7
Male,25,No,0,Needles,25.0000,40.05,2799.75
Female,23,No,0,Sacramento,23.0000,71.05,1524.85
Male,76,Yes,0,"Angels Camp",76.0000,104.9,3351.55
Male,69,Yes,1,Burbank,69.0000,103.95,2964.8
Female,25,No,0,Murrieta,25.0000,74.2,1993.25
Female,22,Yes,0,"Santa Paula",22.0000,95.15,2395.7
Male,73,No,0,Valencia,73.0000,98.8,5617.75
Female,54,Yes,0,Tollhouse,54.0000,103.65,5676.65
Female,34,No,0,"Garden Valley",34.0000,94.2,193.8
Female,28,No,0,Fallbrook,28.0000,20.7,39.85
Male,58,No,0,"Five Points",58.0000,96.75,6125.4
Male,41,No,3,Foresthill,41.0000,20,377.55
Female,61,Yes,1,Richvale,61.0000,20.65,158.95
Male,26,Yes,0,"San Luis Obispo",26.0000,75.3,2263.4
Male,47,Yes,0,"Rancho Palos Verdes",47.0000,33.75,1009.25
Male,44,No,0,"Hathaway Pines",44.0000,81.7,858.6
Female,25,No,2,Encino,25.0000,70.8,3478.15
Male,19,Yes,1,Sonoma,19.0000,111.2,7530.8
Female,63,Yes,0,"San Bernardino",63.0000,86.15,2745.7
Female,32,Yes,2,Riverside,32.0000,75.1,2658.8
Female,44,Yes,0,"San Ramon",44.0000,25,1584.8
Male,21,No,0,Fresno,21.0000,89.9,89.9
Male,64,No,0,Pasadena,64.0000,74.85,572.45
