Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_count
1725-MIMXW,Male,42,No,0,Honeydew,95545,40.342928,-124.063329,0,1,"Offer E",Yes,No,No,,,,,,,,,,Month-to-Month,Yes,"Credit Card",19.45,19.45,0,0,48.96,68.41,Churned,Dissatisfaction,"Poor expertise of phone support",1
1731-TVIUK,Female,47,No,0,Temecula,92592,33.507255,-117.029473,0,4,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.5,362.2,0,0,29.56,391.76,Churned,Competitor,"Competitor made better offer",1
1732-VHUBQ,Female,73,Yes,0,Escondido,92027,33.141265,-116.967221,1,47,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",70.55,3309.25,26.99,0,1266.65,4548.91,Churned,Competitor,"Competitor made better offer",1
1740-CSDJP,Male,53,No,0,Oakhurst,93644,37.648647,-119.231447,0,1,None,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",35.25,35.25,0,0,0,35.25,Churned,Price,"Lack of affordable download/upload speed",1
1750-CSKKM,Male,40,No,3,"Imperial Beach",91932,32.579134,-117.119009,0,9,"Offer E",Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",55.35,449.75,0,0,369.18,818.93,Churned,Competitor,"Competitor had better devices",1
1761-AEZZR,Male,59,No,0,Guinda,95637,38.830739,-122.196202,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.55,79.55,0,0,4.04,83.59,Churned,Other,"Don't know",1
1768-ZAIFU,Female,74,No,0,"Rio Dell",95562,40.485849,-124.163234,0,1,None,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",25.2,25.2,0,0,0,25.2,Churned,Competitor,"Competitor made better offer",1
1771-OADNZ,Male,70,Yes,0,"Pauma Valley",92061,33.313828,-116.940501,1,29,"Offer C",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",95.9,2745.2,0,50,1026.02,3821.22,Churned,Price,"Extra data charges",1
1792-UXAFY,Female,80,No,0,"San Jose",95110,37.34667,-121.910019,0,17,"Offer D",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.15,1496.9,0,0,516.29,2013.19,Churned,Dissatisfaction,"Service dissatisfaction",1
1794-HBQTJ,Female,22,No,0,Corcoran,93212,36.04533,-119.532424,0,1,"Offer E",Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",48.6,48.6,0,0,6.54,55.14,Churned,Dissatisfaction,"Poor expertise of phone support",1
1809-DMJHQ,Female,56,No,1,"Newport Beach",92660,33.634626,-117.874882,0,5,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",46,221.7,0,0,119.45,341.15,Churned,Competitor,"Competitor had better devices",1
1820-TQVEV,Male,27,No,0,Madera,93638,37.004068,-119.930027,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.55,69.55,0,0,49.43,118.98,Churned,Attitude,"Attitude of support person",1
1833-VGRUM,Female,70,No,0,Perris,92570,33.787298,-117.320676,0,1,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.2,74.2,0,0,48.95,123.15,Churned,Price,"Price too high",1
1842-EZJMK,Male,28,Yes,0,Orangevale,95662,38.689174,-121.218435,1,50,"Offer B",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",103.7,5071.05,36.61,0,1707,6741.44,Churned,Competitor,"Competitor had better devices",1
1846-XWOQN,Female,80,No,0,Bradley,93426,35.842889,-121.004862,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.15,70.15,0,0,47.97,118.12,Churned,Competitor,"Competitor made better offer",1
1853-UDXBW,Male,38,Yes,0,Samoa,95564,40.809636,-124.189977,1,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70,70,0,0,38.8,108.8,Churned,Price,"Price too high",1
1862-SKORY,Female,66,Yes,0,"Los Angeles",90029,34.089953,-118.294824,1,40,None,No,,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",39.3,1637.4,0,0,0,1637.4,Churned,Competitor,"Competitor offered higher download speeds",1
1866-RZZQS,Male,77,No,0,Redlands,92373,34.003243,-117.138286,0,41,"Offer B",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.4,4187.75,0,0,1724.46,5912.21,Churned,Competitor,"Competitor had better devices",1
1867-BDVFH,Male,35,Yes,0,"Los Angeles",90056,33.987945,-118.370442,1,11,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.35,834.2,0,0,100.54,934.74,Churned,Competitor,"Competitor made better offer",1
1871-MOWRM,Male,57,Yes,0,Woodacre,94973,38.005839,-122.638155,3,12,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",80.85,866.45,23.72,0,219.12,1061.85,Churned,Competitor,"Competitor offered more data",1
1875-QIVME,Female,26,Yes,3,Tujunga,91042,34.296574,-118.244839,1,2,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.4,242.8,45.44,0,23.02,220.38,Churned,Attitude,"Attitude of support person",1
1891-FZYSA,Male,65,Yes,0,Piercy,95587,39.955587,-123.681175,1,69,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",89.95,6143.15,6.79,110,1127.46,7373.82,Churned,Competitor,"Competitor had better devices",1
1891-UAWWU,Female,79,Yes,0,Johannesburg,93528,35.363339,-117.637641,1,20,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",90.8,1951,0,0,95.4,2046.4,Churned,Competitor,"Competitor had better devices",1
1894-IGFSG,Female,38,No,0,Lancaster,93535,34.712708,-117.889656,0,22,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",89.25,1907.85,0,0,396.22,2304.07,Churned,Competitor,"Competitor had better devices",1
1899-VXWXM,Male,55,No,0,"San Diego",92130,32.957195,-117.202542,0,48,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",106.1,5082.8,0,0,1187.04,6269.84,Churned,Other,"Don't know",1
1902-XBTFB,Male,39,No,0,"North Hollywood",91605,34.207295,-118.400022,0,22,"Offer D",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.4,2001.5,0,0,870.76,2872.26,Churned,Dissatisfaction,"Lack of self-service on Website",1
1907-UBQFC,Male,69,No,0,"San Francisco",94108,37.791998,-122.408653,0,10,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",72.85,688.65,0,30,54.6,773.25,Churned,Competitor,"Competitor had better devices",1
1915-IOFGU,Female,53,No,0,Keene,93531,35.214982,-118.59049,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",70.5,70.5,0,0,41.39,111.89,Churned,Competitor,"Competitor offered higher download speeds",1
1918-ZBFQJ,Female,48,No,3,Glendale,91206,34.162515,-118.203869,0,13,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.25,1111.65,48.25,0,436.02,1499.42,Churned,Competitor,"Competitor had better devices",1
1925-TIBLE,Female,62,Yes,0,"Los Angeles",90049,34.091829,-118.491244,1,7,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",86.5,582.5,0,20,158.27,760.77,Churned,Competitor,"Competitor offered higher download speeds",1
1934-SJVJK,Male,35,No,0,"Smith River",95567,41.950683,-124.097094,0,1,"Offer E",Yes,No,No,,,,,,,,,,Month-to-Month,No,"Credit Card",20.15,20.15,0,0,40.51,60.66,Churned,Price,"Long distance charges",1
1963-SVUCV,Male,59,No,0,Flournoy,96029,39.84784,-122.544556,0,1,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",45.3,45.3,0,30,28.37,103.67,Churned,Competitor,"Competitor offered higher download speeds",1
1963-VAUKV,Female,31,No,0,Kyburz,95720,38.766036,-120.209673,0,1,"Offer E",Yes,No,No,,,,,,,,,,Month-to-Month,No,"Mailed Check",20.4,20.4,0,0,22.12,42.52,Churned,Price,"Long distance charges",1
1965-AKTSX,Female,65,No,0,Byron,94514,37.83323,-121.601461,0,14,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",78.95,1101.85,0,0,229.04,1330.89,Churned,Competitor,"Competitor made better offer",1
1965-DDBWU,Male,37,No,0,Escondido,92027,33.141265,-116.967221,0,16,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",89.05,1448.6,0,0,191.36,1639.96,Churned,Competitor,"Competitor made better offer",1
1976-CFOCS,Female,69,Yes,0,"Dana Point",92629,33.477923,-117.705314,1,1,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",46,46,0,0,7.74,53.74,Churned,Competitor,"Competitor had better devices",1
1977-STDKI,Female,72,No,0,"The Sea Ranch",95497,38.696659,-123.436861,0,1,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73,73,0,0,20.55,93.55,Churned,Competitor,"Competitor offered more data",1
1980-KXVPM,Female,68,No,0,"El Centro",92243,32.770393,-115.60915,0,3,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",75.05,256.25,0,0,71.46,327.71,Churned,Competitor,"Competitor had better devices",1
1981-INRFU,Female,44,No,0,"San Diego",92109,32.787836,-117.232376,0,2,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.75,164.5,0,0,16.64,181.14,Churned,Competitor,"Competitor made better offer",1
1984-FCOWB,Female,21,Yes,0,Templeton,93465,35.536115,-120.739231,1,70,"Offer A",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",109.5,7674.55,0,150,2931.6,10756.15,Churned,Attitude,"Attitude of service provider",1
1989-PRJHP,Male,75,Yes,0,Pleasanton,94588,37.685052,-121.912061,1,27,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",75.5,1893.95,0,0,286.2,2180.15,Churned,Competitor,"Competitor had better devices",1
2002-MZHWP,Female,24,No,0,Delhi,95315,37.422961,-120.765493,0,1,"Offer E",Yes,No,No,,,,,,,,,,Month-to-Month,No,"Credit Card",20.5,20.5,0,0,26.12,46.62,Churned,Price,"Long distance charges",1
2003-CKLOR,Male,62,No,0,Igo,96047,40.524535,-122.647172,0,66,"Offer A",Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",99.5,6710.5,0,0,1704.12,8414.62,Churned,Other,Moved,1
2004-OCQXK,Female,44,No,0,Merced,95348,37.40122,-120.514191,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",81.95,81.95,0,0,44.94,126.89,Churned,Competitor,"Competitor had better devices",1
2011-TRQYE,Male,59,No,0,"Deer Park",94576,38.554383,-122.474773,0,18,"Offer D",No,,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",33.5,600,0,0,0,600,Churned,Dissatisfaction,"Product dissatisfaction",1
2012-NWRPA,Female,78,Yes,0,Modesto,95355,37.672906,-120.946594,1,11,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.55,1131.2,0,0,14.08,1145.28,Churned,Competitor,"Competitor made better offer",1
2013-SGDXK,Female,27,No,0,Mariposa,95338,37.526791,-119.99437,0,1,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,"Bank Withdrawal",84.3,84.3,0,10,1.63,95.93,Churned,Competitor,"Competitor offered more data",1
2024-BASKD,Female,23,No,0,Exeter,93221,36.301689,-119.018233,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",74.6,74.6,0,10,22.16,106.76,Churned,Competitor,"Competitor offered more data",1
2025-JKFWI,Male,31,No,0,Burbank,91501,34.188339,-118.300942,0,13,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",99,1301.7,0,0,313.82,1615.52,Churned,Price,"Lack of affordable download/upload speed",1
2026-TGDHM,Female,54,No,0,Cloverdale,95425,38.801936,-122.938935,0,7,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",79.3,523.15,0,10,134.47,667.62,Churned,Competitor,"Competitor had better devices",1
2027-FECZV,Male,44,No,0,Bodfish,93205,35.523991,-118.400432,0,12,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",106.7,1253.9,0,0,302.28,1556.18,Churned,Attitude,"Attitude of support person",1
2027-OAQQC,Female,64,No,0,Aptos,95003,37.013471,-121.877877,0,43,"Offer B",No,,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",49.05,2076.2,20.29,0,0,2055.91,Churned,Competitor,"Competitor offered more data",1
2034-CGRHZ,Male,73,No,0,"San Francisco",94104,37.791222,-122.402241,0,24,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",102.95,2496.7,0,0,77.52,2574.22,Churned,Attitude,"Attitude of support person",1
2034-GDRCN,Female,47,No,0,"San Diego",92122,32.85723,-117.209774,0,2,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.4,168.2,0,0,21.06,189.26,Churned,Other,"Don't know",1
2037-SGXHH,Male,25,Yes,0,"Campo Seco",95226,38.233879,-120.861666,1,38,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.65,3624.3,0,0,1888.6,5512.9,Churned,Other,"Don't know",1
2037-XJFUP,Male,24,Yes,0,Temecula,92592,33.507255,-117.029473,1,33,"Offer C",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",95.8,3036.75,0,60,1379.4,4476.15,Churned,Competitor,"Competitor made better offer",1
2055-PDADH,Female,71,No,0,"Big Bend",96011,41.096569,-121.879082,0,3,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.4,204.7,0,0,6.78,211.48,Churned,Other,"Don't know",1
2057-ZBLPD,Female,50,Yes,0,"Los Gatos",95032,37.233034,-121.947427,3,21,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.5,1808.7,0,0,886.62,2695.32,Churned,Competitor,"Competitor offered more data",1
2058-DCJBE,Male,32,No,0,"Los Angeles",90012,34.065875,-118.238728,0,5,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.75,324.6,0,0,155.7,480.3,Churned,Competitor,"Competitor had better devices",1
2070-FNEXE,Female,77,No,2,Pasadena,91107,34.159007,-118.087353,0,7,"Offer E",Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",76.45,503.6,11.05,0,188.65,681.2,Churned,Price,"Lack of affordable download/upload speed",1
2074-GKOWZ,Male,49,Yes,0,Novato,94947,38.112166,-122.634384,1,2,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.55,185.55,0,0,17.72,203.27,Churned,Competitor,"Competitor had better devices",1
2079-FBMZK,Female,50,No,0,Antelope,95843,38.715498,-121.363411,0,6,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",69.25,418.4,0,0,236.16,654.56,Churned,Competitor,"Competitor made better offer",1
2082-CEFLT,Male,31,No,0,"San Diego",92109,32.787836,-117.232376,0,1,"Offer E",Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",45.6,45.6,0,0,11.73,57.33,Churned,Competitor,"Competitor made better offer",1
2082-OJVTK,Male,25,Yes,0,"San Diego",92109,32.787836,-117.232376,1,29,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.2,2698.35,0,0,116,2814.35,Churned,Competitor,"Competitor made better offer",1
2091-MJTFX,Female,57,Yes,2,Auburn,95602,38.99003,-121.114408,1,30,None,No,,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",51.2,1561.5,0,0,0,1561.5,Churned,Dissatisfaction,"Network reliability",1
2091-RFFBA,Female,70,No,0,"Port Costa",94569,38.035707,-122.196821,0,31,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.9,2217.15,0,0,478.33,2695.48,Churned,Attitude,"Attitude of support person",1
2100-BDNSN,Female,39,Yes,0,"Strawberry Valley",95981,39.58458,-121.093256,1,5,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,"Bank Withdrawal",67.95,350.3,0,20,74.5,444.8,Churned,Price,"Price too high",1
2108-XWMPY,Male,29,No,0,Cabazon,92230,33.929812,-116.76058,0,3,None,No,,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",35.45,106.85,0,0,0,106.85,Churned,Other,Moved,1
2108-YKQTY,Female,42,No,0,"Santa Monica",90403,34.031529,-118.491156,0,4,None,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",50.7,151.3,0,0,39.24,190.54,Churned,Other,"Don't know",1
2114-MGINA,Female,57,No,0,"Rio Vista",94571,38.148862,-121.737696,0,14,"Offer D",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",89.8,1129.1,0,0,144.2,1273.3,Churned,Attitude,"Attitude of support person",1
2115-BFTIW,Male,52,No,0,"Clearlake Oaks",95423,39.07116,-122.598542,0,25,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",70.95,1767.35,0,20,622.75,2410.1,Churned,Dissatisfaction,"Product dissatisfaction",1
2135-RXIHG,Male,63,No,0,Carson,90745,33.822295,-118.26411,0,1,"Offer E",Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",45.65,45.65,0,0,14.12,59.77,Churned,Competitor,"Competitor had better devices",1
2141-RRYGO,Female,51,No,0,Camino,95709,38.748316,-120.675512,0,4,"Offer E",Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",68.65,261.25,0,0,42.56,303.81,Churned,Dissatisfaction,"Poor expertise of online support",1
2150-UWTFY,Female,21,Yes,3,"San Mateo",94402,37.556634,-122.317723,1,22,"Offer D",Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,"Credit Card",61.15,1422.05,0,80,945.56,2447.61,Churned,Dissatisfaction,"Service dissatisfaction",1
2153-MREFK,Female,55,Yes,0,Fawnskin,92333,34.274846,-116.937581,1,37,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",99.2,3754.6,0,0,1115.92,4870.52,Churned,Attitude,"Attitude of support person",1
2154-KVJFF,Female,42,No,0,Stevinson,95374,37.316807,-120.855753,0,15,"Offer D",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.75,1111.85,0,0,642.45,1754.3,Churned,Dissatisfaction,"Limited range of services",1
2157-MXBJS,Male,20,Yes,0,Calistoga,94515,38.629618,-122.593216,1,13,"Offer D",Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",75.3,989.45,0,0,535.86,1525.31,Churned,Dissatisfaction,"Network reliability",1
2165-VOEGB,Female,23,No,0,Burbank,91501,34.188339,-118.300942,0,46,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",105.2,4822.85,0,0,1979.84,6802.69,Churned,Other,"Don't know",1
2180-DXNEG,Female,46,No,0,"Harbor City",90710,33.798266,-118.300237,0,12,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",96,1062.1,0,0,306.48,1368.58,Churned,Dissatisfaction,"Product dissatisfaction",1
2187-LZGPL,Female,36,No,0,"Walnut Creek",94596,37.900662,-122.052782,0,7,None,No,,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",40.1,293.3,0,0,0,293.3,Churned,Attitude,"Attitude of service provider",1
2189-UXTKY,Female,27,Yes,0,"La Quinta",92253,33.695532,-116.310571,1,22,None,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.2,1742.75,0,0,288.42,2031.17,Churned,Dissatisfaction,"Product dissatisfaction",1
2189-WWOEW,Female,37,No,0,Keene,93531,35.214982,-118.59049,0,15,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.9,1269.55,0,0,369.45,1639,Churned,Other,"Don't know",1
2195-ZRVAX,Female,40,Yes,0,Rodeo,94572,38.027218,-122.23463,1,47,None,Yes,No,Yes,Cable,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.3,4045.65,0,0,2080.22,6125.87,Churned,Other,"Don't know",1
2202-CUYXZ,Male,25,No,0,Dublin,94568,37.713926,-121.928425,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.85,84.85,0,0,36.07,120.92,Churned,Competitor,"Competitor had better devices",1
2205-YMZZJ,Male,75,No,0,Clovis,93612,36.814539,-119.711868,0,7,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",84.8,546.95,0,0,276.57,823.52,Churned,Competitor,"Competitor made better offer",1
2207-NHRJK,Male,58,No,0,Carmel,93923,36.460611,-121.852507,0,1,"Offer E",Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",50.8,50.8,0,0,1.28,52.08,Churned,Competitor,"Competitor had better devices",1
2207-OBZNX,Male,56,No,0,Aguanga,92536,33.482243,-116.827173,0,7,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",51,354.05,0,0,241.43,595.48,Churned,Attitude,"Attitude of service provider",1
2219-MVUSO,Male,59,No,0,"Los Angeles",90028,34.099869,-118.326843,0,8,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",45.15,438.4,0,0,284.24,722.64,Churned,Other,"Don't know",1
2223-KAGMX,Female,47,No,0,"Santa Rosa",95409,38.468893,-122.580539,0,15,"Offer D",Yes,No,No,,,,,,,,,,Month-to-Month,No,"Bank Withdrawal",19.4,289.3,0,0,497.1,786.4,Churned,Price,"Long distance charges",1
2225-ZRGSG,Female,38,Yes,0,Piru,93040,34.432843,-118.730106,1,70,"Offer A",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",93.9,6579.05,0,0,383.6,6962.65,Churned,Price,"Long distance charges",1
2232-DMLXU,Female,22,Yes,0,"Van Nuys",91411,34.17847,-118.459472,0,1,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,"Credit Card",55.2,55.2,0,0,35.6,90.8,Churned,Dissatisfaction,"Poor expertise of online support",1
2235-ZGKPT,Female,36,Yes,1,"Los Angeles",90062,34.003553,-118.308933,1,4,None,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",50.85,239.55,0,0,51.52,291.07,Churned,Dissatisfaction,"Product dissatisfaction",1
