customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Bin
6424-ELEYH,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),74.75,229.5,Yes,0-20
9840-DVNDC,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),80.5,463.05,Yes,0-20
9846-GKXAS,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),90.8,809.75,Yes,0-20
6927-WTFIV,Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Credit card (automatic),71.3,1389.2,Yes,0-20
4512-ZUIYL,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),70,153.05,Yes,0-20
3097-NQYSN,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Mailed check,86.85,156.35,Yes,0-20
6328-ZPBGN,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),95.15,997.65,Yes,0-20
8111-RKSPX,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),72.2,305.55,Yes,0-20
2754-XBHTB,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),77.65,714.15,Yes,0-20
2079-FBMZK,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Mailed check,69.25,418.4,Yes,0-20
7235-NXZCP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Mailed check,74.85,156.4,Yes,0-20
3315-TOTBP,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Mailed check,76,1130.85,Yes,0-20
9317-WZPGV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),79.75,159.4,Yes,0-20
6906-ANDWJ,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),74.9,1107.25,Yes,0-20
5832-XKAES,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),69.8,134.7,Yes,0-20
9850-OWRHQ,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),74.1,228,Yes,0-20
8676-TRMJS,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,No,Mailed check,75,209.1,Yes,0-20
7603-USHJS,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),73.75,871.4,Yes,0-20
5570-PTWEH,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),75.15,216.75,Yes,0-20
3585-ISXZP,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,No,Bank transfer (automatic),95.65,778.1,Yes,0-20
1980-KXVPM,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),75.05,256.25,Yes,0-20
8361-LTMKD,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Mailed check,74.4,306.6,Yes,0-20
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.5,2514.5,Yes,21-40
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,79.25,1111.65,Yes,0-20
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,91,531,Yes,0-20
2840-XANRC,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,93.15,2231.05,Yes,21-40
3908-BLSYF,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Monthly,No,Electronic check,83.9,497.55,Yes,0-20
9625-QSTYE,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,81.15,952.3,Yes,0-20
8357-EQXFO,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,95.35,660.9,Yes,0-20
4145-UQXUQ,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,92.1,729.95,Yes,0-20
4441-NIHPT,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,74.3,940.35,Yes,0-20
7861-UVUFT,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,84.3,1308.4,Yes,0-20
1092-GANHU,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,76.65,1313.55,Yes,0-20
8519-QJGJD,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Electronic check,75.35,1025.95,Yes,0-20
2003-CKLOR,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,No,Electronic check,99.5,6710.5,Yes,61-100
5159-YFPKQ,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,75.8,160.75,Yes,0-20
4285-GYRQC,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,86.25,587.1,Yes,0-20
4140-MUHUG,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,86.85,220.95,Yes,0-20
2929-ERCFZ,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,94.2,777.3,Yes,0-20
2195-ZRVAX,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,85.3,4045.65,Yes,41-60
7598-UAASY,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Electronic check,76.4,151.8,Yes,0-20
7209-JCUDS,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,94.9,1048.85,Yes,0-20
0596-BQCEQ,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.15,6283.3,Yes,61-100
0689-NKYLF,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,83.2,1060.6,Yes,0-20
4585-HETAI,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,73.75,325.45,Yes,0-20
0004-TLHLJ,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,73.9,280.85,Yes,0-20
4505-EXZHB,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Electronic check,74.4,434.1,Yes,0-20
3663-MITLP,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,101.25,1457.25,Yes,0-20
4013-TLDHQ,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,78.25,1490.95,Yes,0-20
1792-UXAFY,Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,89.15,1496.9,Yes,0-20
0325-XBFAC,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,94.7,740.3,Yes,0-20
1902-XBTFB,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,89.4,2001.5,Yes,21-40
0302-JOIVN,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,No,Electronic check,101.15,842.9,Yes,0-20
9526-JAWYF,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,No,Electronic check,89.8,2335.3,Yes,21-40
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,79.9,741.7,Yes,0-20
5364-EVNIB,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,79.8,973.45,Yes,0-20
0011-IGKFF,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98,1237.85,Yes,0-20
4192-GORJT,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,94.45,498.1,Yes,0-20
5349-IECLD,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,No,Electronic check,94.95,178.1,Yes,0-20
4009-ALQFH,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.5,2369.05,Yes,21-40
0754-UKWQP,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,95.85,197.7,Yes,0-20
0220-EBGCE,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,85.85,167.3,Yes,0-20
3319-DWOEP,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,95.75,573.75,Yes,0-20
2180-DXNEG,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,96,1062.1,Yes,0-20
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,78.05,2135.5,Yes,21-40
0533-BNWKF,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,85.45,4874.7,Yes,41-60
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,94.1,1782.4,Yes,0-20
2845-HSJCY,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,87.25,1258.6,Yes,0-20
8621-MNIHH,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,94.25,3217.55,Yes,21-40
2952-QAYZF,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,85.3,424.15,Yes,0-20
4695-WJZUE,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,88.55,179.25,Yes,0-20
9921-ZVRHG,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,80.45,1072,Yes,0-20
4283-FUTGF,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,79.85,1471.75,Yes,0-20
4822-NGOCH,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,84.45,1058.6,Yes,0-20
8623-TMRBY,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,84.2,4146.05,Yes,41-60
1771-OADNZ,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,95.9,2745.2,Yes,21-40
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,89.8,914.3,Yes,0-20
1304-NECVQ,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,78.55,149.55,Yes,0-20
3045-XETSH,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,94.85,953.45,Yes,0-20
0576-WNXXC,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,95.55,2510.2,Yes,21-40
5442-UTCVD,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,No,Electronic check,91.85,257.05,Yes,0-20
6087-MVHJH,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,88.45,1422.1,Yes,0-20
8808-ELEHO,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,81.25,585.95,Yes,0-20
5520-FVEWJ,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,84.5,916.9,Yes,0-20
2082-OJVTK,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,89.2,2698.35,Yes,21-40
9465-RWMXL,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,78.9,2447.95,Yes,21-40
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,77.75,4458.15,Yes,41-60
9912-GVSEQ,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,93.85,2381.55,Yes,21-40
3640-PHQXK,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,89.9,2806.9,Yes,21-40
5561-NWEVX,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Electronic check,79.2,172.85,Yes,0-20
2685-SREOM,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,89.1,2368.4,Yes,21-40
1273-MTETI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,88.85,372.45,Yes,0-20
7703-ZEKEF,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,81,1917.1,Yes,21-40
2865-TCHJW,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,89.2,346.2,Yes,0-20
1579-KLYDT,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,90.45,593.45,Yes,0-20
9546-CQJSU,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,91.4,193.6,Yes,0-20
0407-BDJKB,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,95.75,5742.9,Yes,41-60
2454-RPBRZ,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,98.1,1060.2,Yes,0-20
5498-TXHLF,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,No,Electronic check,87.45,2874.15,Yes,21-40
5889-JTMUL,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,95.05,4888.7,Yes,41-60
8914-RBTSB,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,No,Electronic check,93.8,3019.5,Yes,21-40
1567-DSCIC,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,94,773.65,Yes,0-20
2037-SGXHH,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,94.65,3624.3,Yes,21-40
2462-XIIJB,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,92.5,452.7,Yes,0-20
5366-IJEQJ,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,88.7,1761.45,Yes,0-20
1891-UAWWU,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,No,Electronic check,90.8,1951,Yes,0-20
0378-NHQXU,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,No,Electronic check,88.25,1460.65,Yes,0-20
0023-XUOPT,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,No,Electronic check,94.1,1215.6,Yes,0-20
1389-CXMLU,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,No,Electronic check,91.05,289.1,Yes,0-20
9305-CDSKC,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.65,820.5,Yes,0-20
5380-WJKOV,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,106.35,3549.25,Yes,21-40
3606-TWKGI,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,106.9,1364.3,Yes,0-20
4484-GLZOU,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.05,5624.85,Yes,41-60
1343-EHPYB,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,103.4,6603,Yes,61-100
7752-XUSCI,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.9,6396.45,Yes,41-60
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,No,Electronic check,101.15,385.9,Yes,0-20
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.05,3480,Yes,21-40
0939-YAPAF,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.25,3527.6,Yes,21-40
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.5,6985.65,Yes,61-100
6683-VLCTZ,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.55,1842.8,Yes,0-20
0781-LKXBR,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.5,918.6,Yes,0-20
7028-DVOIQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.05,3395.8,Yes,21-40
4822-RVYBB,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.6,819.4,Yes,0-20
8111-SLLHI,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.65,4284.8,Yes,21-40
0680-DFNNY,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,101.1,1504.05,Yes,0-20
7079-QRCBC,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.75,2407.3,Yes,21-40
9851-QXEEQ,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.7,4346.4,Yes,41-60
6651-AZVTJ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.8,4872.45,Yes,41-60
4021-RQSNY,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.5,3004.15,Yes,21-40
2027-FECZV,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,106.7,1253.9,Yes,0-20
9221-OTIVJ,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.85,1531.4,Yes,0-20
4446-BZKHU,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.55,6281.45,Yes,61-100
6861-XWTWQ,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.25,665.45,Yes,0-20
6023-YEBUP,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.95,329.95,Yes,0-20
4550-VBOFE,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,102.95,7101.5,Yes,61-100
2845-AFFTX,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.8,4259.3,Yes,41-60
8118-LSUEL,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,106.4,2483.5,Yes,21-40
0895-DQHEW,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.3,5278.15,Yes,41-60
8276-MQBYC,Male,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,97.8,4913.3,Yes,41-60
0337-CNPZE,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,106.3,4443.45,Yes,41-60
0897-FEGMU,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.5,1056.95,Yes,0-20
2430-USGXP,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,101.05,2391.8,Yes,21-40
6900-PXRMS,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,No,Electronic check,105.75,2710.25,Yes,21-40
4433-JCGCG,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,101,4680.05,Yes,41-60
1866-RZZQS,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.4,4187.75,Yes,41-60
4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,101.4,3496.3,Yes,21-40
8625-AZYZY,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.65,2542.45,Yes,21-40
8938-UMKPI,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,106.4,5127.95,Yes,41-60
4587-VVTOX,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.3,545.2,Yes,0-20
8868-WOZGU,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.7,2979.5,Yes,21-40
0946-CLJTI,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.7,5812.6,Yes,41-60
5502-RLUYV,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,103.95,7446.9,Yes,61-100
1455-UGQVH,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.5,1037.75,Yes,0-20
2012-NWRPA,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.55,1131.2,Yes,0-20
9647-ERGBE,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.05,3046.15,Yes,21-40
5219-YIPTK,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.4,3409.6,Yes,21-40
3389-YGYAI,Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.5,829.55,Yes,0-20
2568-OIADY,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.5,3762,Yes,21-40
3957-LXOLK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,106.15,3152.5,Yes,21-40
4735-ASGMA,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.35,2515.3,Yes,21-40
6892-XPFPU,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,104.25,2433.9,Yes,21-40
1075-BGWOH,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.75,1587.55,Yes,0-20
6029-WTIPC,Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,101.1,3744.05,Yes,21-40
7450-NWRTR,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.45,1200.15,Yes,0-20
